statenum,casenum,vnumber,pnumber,city,accday,acchr,accmon,dayofweek,latitude,longitude,age,hispanic,ptype,race,sex,body,make,model,modelyr,feet,weight,prevsus
13,754,7,1,3390,11,17,7,3,32.79879167,-83.56849167,51,0,1,0,1,21,12,461,1995,5,230,0
13,754,7,2,3390,11,17,7,3,32.79879167,-83.56849167,60,0,2,0,1,21,12,461,1995,5,230,0
13,754,7,4,3390,11,17,7,3,32.79879167,-83.56849167,58,0,2,0,1,21,12,461,1995,5,230,0
13,754,7,5,3390,11,17,7,3,32.79879167,-83.56849167,61,0,2,0,2,21,12,461,1995,5,230,0
13,754,7,9,3390,11,17,7,3,32.79879167,-83.56849167,81,0,2,0,2,21,12,461,1995,5,230,0
13,754,7,11,3390,11,17,7,3,32.79879167,-83.56849167,8,0,2,0,2,21,12,461,1995,5,230,0
13,754,8,1,3390,11,17,7,3,32.79879167,-83.56849167,63,7,1,1,1,34,12,481,2011,5,190,0
13,756,1,1,280,11,9,7,3,33.82358611,-84.36726389,23,0,1,0,1,4,63,32,2015,9,999,99
13,756,2,1,280,11,9,7,3,33.82358611,-84.36726389,26,0,1,0,2,14,49,402,2012,5,170,0
13,757,1,1,0,11,12,7,3,34.334925,-83.77916111,72,7,1,1,2,14,23,401,2004,5,250,0
13,758,1,1,0,11,17,7,3,31.87758889,-81.8148,26,7,1,1,1,34,12,481,2000,5,999,0
13,759,1,1,0,12,13,7,4,33.32541389,-84.00196111,83,0,1,0,2,14,12,401,2004,5,125,0
13,759,2,1,0,12,13,7,4,33.32541389,-84.00196111,23,7,1,2,2,5,53,36,2008,5,199,0
13,760,1,2,0,12,10,7,4,33.49018611,-82.25842222,56,0,2,0,2,34,12,481,2014,5,210,0
13,761,1,1,0,12,16,7,4,33.77308889,-84.51510278,69,99,1,99,1,34,20,481,1995,6,170,1
13,763,1,1,390,14,4,7,6,34.35979444,-84.39017222,26,7,1,1,1,14,35,402,2002,5,160,0
13,764,1,2,0,14,21,7,6,33.78616944,-84.23410278,6,0,2,0,2,14,63,402,2013,5,184,0
13,765,1,2,0,14,16,7,6,34.25609444,-84.13936111,17,0,2,0,2,14,42,401,2010,5,145,0
13,765,2,1,0,14,16,7,6,34.25609444,-84.13936111,18,7,1,1,1,4,37,32,2005,5,135,0
13,765,3,1,0,14,16,7,6,34.25609444,-84.13936111,22,0,1,0,1,14,35,401,1997,5,200,0
13,767,1,1,0,14,0,7,6,34.80329722,-83.37256667,22,0,1,0,1,34,20,481,1995,6,175,12
13,767,2,2,0,14,0,7,6,34.80329722,-83.37256667,18,0,2,0,1,15,12,421,1988,6,250,0
13,767,2,3,0,14,0,7,6,34.80329722,-83.37256667,15,0,2,0,1,15,12,421,1988,6,250,0
13,767,2,5,0,14,0,7,6,34.80329722,-83.37256667,18,7,2,1,1,15,12,421,1988,6,250,0
13,768,1,1,280,15,21,7,7,33.68422222,-84.38019722,36,7,1,2,1,2,20,10,1985,6,235,3
13,768,2,2,280,15,21,7,7,33.68422222,-84.38019722,57,0,2,0,1,14,37,402,1998,5,201,0
13,769,1,1,0,15,9,7,7,34.330225,-83.91298889,66,99,1,99,1,4,19,3,1997,6,180,0
13,770,1,1,0,15,7,7,7,34.39013056,-82.93925278,63,7,1,1,1,4,13,1,1999,5,185,3
13,771,1,1,310,15,10,7,7,33.40562778,-82.10253056,78,7,1,2,1,34,12,471,1998,5,195,0
13,772,1,1,3100,9,5,7,1,33.96593889,-84.01846389,21,0,1,0,1,4,12,17,2013,5,175,0
13,773,1,2,0,15,21,7,7,32.78829444,-84.51332778,81,0,2,0,2,21,7,461,1997,5,191,0
13,775,1,1,5030,16,8,7,1,33.54495556,-83.08967778,26,7,1,2,1,6,30,46,1996,5,135,1
13,776,1,4,9997,16,18,7,1,33.87591111,-84.17030556,15,7,2,18,1,4,37,32,2016,5,140,0
13,778,2,2,0,16,5,7,1,33.55311667,-83.91073333,35,0,2,0,1,34,12,481,2007,5,220,0
13,779,1,1,3210,17,1,7,2,33.75993611,-84.08121667,24,0,1,0,2,15,2,422,2017,5,140,3
13,779,1,2,3210,17,1,7,2,33.75993611,-84.08121667,999,0,2,0,8,15,2,422,2017,5,140,3
13,780,1,1,0,17,12,7,2,33.08033889,-83.95342778,88,7,1,1,2,4,18,22,2007,5,180,0
13,782,1,2,0,18,22,7,3,32.98775278,-85.02967222,18,7,2,1,2,4,52,34,2012,6,200,0
13,783,1,1,0,19,10,7,4,33.48033333,-84.65651389,21,0,1,0,1,34,20,481,2014,5,220,4
13,783,2,2,0,19,10,7,4,33.48033333,-84.65651389,74,7,2,1,1,4,12,17,2003,5,125,0
13,784,1,1,0,20,6,7,5,34.47121667,-85.31285,26,0,1,0,1,34,35,472,2002,5,200,2
13,784,2,2,0,20,6,7,5,34.47121667,-85.31285,61,0,2,0,1,34,12,481,2001,5,195,0
13,786,1,1,0,20,10,7,5,32.45594444,-83.75167222,58,0,1,0,2,2,20,22,2006,5,216,0
13,786,3,1,0,20,10,7,5,32.45594444,-83.75167222,21,0,1,0,1,34,20,481,2009,5,130,0
13,786,3,2,0,20,10,7,5,32.45594444,-83.75167222,21,0,2,0,1,34,20,481,2009,5,130,0
13,787,1,1,1848,20,21,7,5,32.649525,-83.02913333,38,7,1,1,2,14,49,403,2005,5,215,0
13,788,2,1,0,20,14,7,5,34.39670278,-84.43282778,92,7,1,1,1,6,6,52,2001,5,135,0
13,790,1,1,0,22,7,7,7,33.71126111,-84.18967222,34,0,1,0,1,34,35,472,2017,5,180,2
13,793,1,1,1250,22,11,7,7,33.61485556,-84.49645833,54,0,1,0,1,80,53,706,2003,5,180,0
13,793,3,1,1250,22,11,7,7,33.61485556,-84.49645833,35,0,1,0,1,62,12,870,2000,6,210,0
13,793,3,2,1250,22,11,7,7,33.61485556,-84.49645833,47,0,2,0,1,62,12,870,2000,6,210,0
13,793,3,3,1250,22,11,7,7,33.61485556,-84.49645833,21,0,2,0,1,62,12,870,2000,6,210,0
13,794,2,1,4882,22,3,7,7,34.00398333,-84.33591111,41,0,1,0,1,34,12,481,2014,6,315,0
13,795,1,1,1320,22,15,7,7,33.73799722,-83.99254444,61,0,1,0,1,34,12,481,2004,5,218,0
13,795,2,2,1320,22,15,7,7,33.73799722,-83.99254444,72,7,2,1,2,14,12,401,1987,6,240,0
13,796,1,1,980,23,13,7,1,34.21844722,-84.87140833,80,0,1,0,2,4,13,1,2006,5,110,0
13,796,1,3,980,23,13,7,1,34.21844722,-84.87140833,56,0,2,0,1,4,13,1,2006,5,110,0
13,796,2,2,980,23,13,7,1,34.21844722,-84.87140833,34,0,2,0,2,34,12,481,2016,5,169,0
13,796,2,3,980,23,13,7,1,34.21844722,-84.87140833,15,0,2,0,1,34,12,481,2016,5,169,0
13,797,1,2,0,23,15,7,1,32.22759444,-81.57849167,45,7,2,1,1,34,7,482,2013,6,245,0
13,799,2,2,0,23,20,7,1,33.68233889,-84.21531389,22,7,2,2,2,5,37,31,2017,5,160,0
13,800,2,1,280,23,19,7,1,33.71267222,-84.43948333,23,0,1,0,1,83,98,703,2016,5,215,2
13,800,3,1,280,23,19,7,1,33.71267222,-84.43948333,40,0,1,0,1,4,35,47,2013,5,187,2
13,800,3,2,280,23,19,7,1,33.71267222,-84.43948333,39,0,2,0,1,4,35,47,2013,5,187,2
13,801,1,1,0,24,18,7,2,33.86688611,-84.80715833,24,0,1,0,2,5,35,50,2015,5,150,0
13,801,2,1,0,24,18,7,2,33.86688611,-84.80715833,32,7,1,1,1,80,37,706,2007,6,150,0
13,802,1,2,0,25,15,7,3,34.37819444,-84.46309444,26,0,2,0,1,34,12,471,1990,5,250,2
13,802,1,3,0,25,15,7,3,34.37819444,-84.46309444,37,7,2,1,2,34,12,471,1990,5,250,2
13,802,2,3,0,25,15,7,3,34.37819444,-84.46309444,0,0,2,0,2,34,20,481,2007,5,240,0
13,805,2,1,0,25,12,7,3,32.14899167,-81.34574444,47,7,1,1,1,14,2,404,2007,5,280,0
13,805,2,2,0,25,12,7,3,32.14899167,-81.34574444,53,0,2,0,2,14,2,404,2007,5,280,0
13,805,3,1,0,25,12,7,3,32.14899167,-81.34574444,16,0,1,0,1,14,2,404,2000,5,130,0
13,806,1,1,280,25,3,7,3,33.78123333,-84.39118611,48,0,1,0,1,15,12,422,2001,5,350,0
13,806,2,1,280,25,3,7,3,33.78123333,-84.39118611,32,0,1,0,2,4,59,35,2007,5,135,0
13,808,1,1,0,26,22,7,4,33.96060833,-83.66690556,65,0,1,0,1,34,20,481,2007,5,242,0
13,811,1,1,4310,26,5,7,4,34.18580556,-83.59257222,19,99,1,99,1,4,20,2,2009,5,230,0
13,811,2,1,4310,26,5,7,4,34.18580556,-83.59257222,58,0,1,0,1,66,85,881,2007,9,999,0
13,814,1,1,4850,28,2,7,6,30.7827,-81.6139,999,0,1,0,9,99,99,999,9999,9,999,99
13,816,1,1,0,28,0,7,6,33.77804167,-84.58258889,39,7,1,2,1,80,53,706,2006,5,175,3
13,817,1,1,5310,28,20,7,6,32.60111944,-82.33963889,20,0,1,0,1,4,20,2,2008,5,152,0
13,818,1,1,0,28,13,7,6,31.54469167,-82.53616389,34,7,1,1,1,80,72,706,2011,5,236,0
13,819,1,1,5790,28,22,7,6,32.61456111,-83.71080556,34,7,1,1,1,80,77,706,2014,5,175,0
13,820,1,1,0,29,5,7,7,33.99734167,-83.61545,41,7,1,1,1,34,12,481,2002,5,165,0
13,821,2,1,3390,29,21,7,7,32.92363889,-83.71865556,56,0,1,0,2,6,35,49,2009,5,140,0
13,822,1,2,0,29,21,7,7,33.36735833,-83.91591667,46,0,2,0,2,34,20,481,2004,5,150,0
13,822,2,1,0,29,21,7,7,33.36735833,-83.91591667,30,7,1,1,1,80,72,706,2006,5,190,2
13,824,1,1,0,29,21,7,7,34.04199722,-84.55183056,19,0,1,0,1,4,30,40,2011,6,140,0
13,827,1,1,5360,29,11,7,7,34.51982222,-84.52374722,35,7,1,1,1,20,7,442,2004,6,235,0
13,827,2,4,5360,29,11,7,7,34.51982222,-84.52374722,15,0,2,0,2,34,12,481,2010,6,225,0
13,828,1,1,1190,29,9,7,7,34.64556944,-83.73681944,79,99,1,99,1,21,23,461,1979,6,195,0
13,830,1,1,1600,30,3,7,1,33.40693333,-82.38132222,49,7,1,1,1,80,37,709,1975,5,165,0
13,831,1,1,0,30,8,7,1,32.95835833,-85.07319167,63,7,1,2,2,14,2,404,2003,5,124,0
13,832,1,1,3110,31,13,7,2,31.49526389,-84.51218889,69,99,1,99,1,34,12,471,1995,6,220,1
13,834,1,1,0,31,9,7,2,33.56563333,-83.86657778,84,7,1,1,1,34,12,481,2007,5,141,0
13,835,1,1,0,31,8,7,2,33.89210833,-83.56395833,62,7,1,1,1,63,86,881,2006,6,279,0
13,836,1,1,0,13,16,6,3,33.5422,-83.42389167,70,7,1,1,1,4,18,23,2009,5,225,0
13,837,1,3,0,15,15,7,7,33.63341667,-84.25863333,40,0,2,0,1,34,23,481,2015,5,180,5
13,838,1,1,0,1,3,8,3,32.26736111,-83.24536111,55,0,1,0,1,66,84,881,2015,5,220,0
13,839,1,1,970,2,19,8,4,33.60639444,-85.05719444,24,0,1,0,1,14,34,402,2007,6,180,5
13,839,2,1,970,2,19,8,4,33.60639444,-85.05719444,28,7,1,2,1,80,37,706,2005,5,220,3
13,841,1,1,0,2,15,8,4,34.04534722,-83.19655833,62,7,1,2,1,4,58,38,2007,5,200,0
13,842,2,1,1280,2,19,8,4,32.48163333,-84.98773889,42,7,1,1,2,4,63,34,2015,5,175,0
13,842,3,2,1280,2,19,8,4,32.48163333,-84.98773889,33,0,2,0,1,2,63,38,2015,5,115,0
13,842,5,1,1280,2,19,8,4,32.48163333,-84.98773889,25,0,1,0,2,14,49,402,2017,9,999,0
13,845,1,2,0,4,11,8,6,33.58489444,-85.17191111,26,7,2,1,2,4,12,16,1999,5,180,3
13,845,1,3,0,4,11,8,6,33.58489444,-85.17191111,2,0,2,0,1,4,12,16,1999,5,180,3
13,847,1,1,3440,4,22,8,6,33.93560278,-84.55654722,32,0,1,0,1,6,35,49,2005,5,201,0
13,848,1,2,0,4,9,8,6,33.40196944,-84.72064444,82,99,2,99,2,20,7,442,2001,5,210,0
13,848,2,1,0,4,9,8,6,33.40196944,-84.72064444,40,0,1,0,2,4,58,36,2002,5,170,0
13,850,1,1,5370,4,22,8,6,33.683625,-85.26226667,55,0,1,0,1,4,30,40,2006,5,215,0
13,850,1,2,5370,4,22,8,6,33.683625,-85.26226667,46,0,2,0,2,4,30,40,2006,5,215,0
13,852,1,1,0,4,9,8,6,34.05113056,-85.27675,60,7,1,1,1,34,20,481,2005,5,130,0
13,853,1,1,0,4,9,8,6,32.01174722,-84.21760556,19,1,1,1,2,2,22,16,2004,4,155,0
13,854,1,1,0,5,20,8,7,33.62533056,-82.33789167,53,7,1,1,1,80,72,706,2006,5,205,0
13,856,1,1,0,5,21,8,7,33.40910278,-83.76080833,28,0,1,0,2,14,12,401,2013,5,140,1
13,857,2,2,0,5,14,8,7,31.69383889,-84.06160556,56,0,2,0,1,4,14,6,2008,6,265,0
13,858,2,1,0,5,14,8,7,31.40626944,-84.11713889,27,7,1,2,2,4,55,33,2006,5,180,1
13,858,2,2,0,5,14,8,7,31.40626944,-84.11713889,9,0,2,0,1,4,55,33,2006,5,180,1
13,860,1,1,0,5,7,8,7,34.52338333,-83.24580278,26,7,1,1,1,80,37,705,2016,5,150,2
13,861,1,1,0,5,21,8,7,33.75154722,-82.77489722,20,0,1,0,1,14,35,401,1999,9,999,0
13,861,1,2,0,5,21,8,7,33.75154722,-82.77489722,2,0,2,0,1,14,35,401,1999,9,999,0
13,862,1,2,0,6,17,8,1,34.22851389,-83.86102222,8,0,2,0,2,34,12,481,2004,6,280,2
13,862,2,3,0,6,17,8,1,34.22851389,-83.86102222,31,0,2,0,1,34,12,481,2013,5,196,0
13,862,3,1,0,6,17,8,1,34.22851389,-83.86102222,35,0,1,0,2,6,20,24,2009,5,190,2
13,862,3,3,0,6,17,8,1,34.22851389,-83.86102222,11,0,2,0,2,6,20,24,2009,5,190,2
13,862,3,4,0,6,17,8,1,34.22851389,-83.86102222,16,0,2,0,2,6,20,24,2009,5,190,2
13,862,5,1,0,6,17,8,1,34.22851389,-83.86102222,22,0,1,0,2,4,35,50,2012,5,132,0
13,864,1,1,1280,6,19,8,1,32.55596389,-84.97966667,26,7,1,1,2,4,49,46,2007,5,165,0
13,868,2,1,0,9,5,8,4,33.76515,-84.52143611,43,0,1,0,1,4,12,16,2005,6,190,0
13,869,4,1,0,9,11,8,4,34.01608889,-83.49305556,65,0,1,0,1,66,87,881,1999,5,205,0
13,870,2,1,4910,10,13,8,5,32.02383056,-81.22579444,41,0,1,0,1,66,87,881,2006,5,240,0
13,872,1,1,830,10,17,8,5,32.64050556,-83.74016111,49,0,1,0,2,14,37,402,2006,5,180,0
13,872,2,1,830,10,17,8,5,32.64050556,-83.74016111,44,0,1,0,2,34,23,481,2002,5,200,3
13,872,3,1,830,10,17,8,5,32.64050556,-83.74016111,44,7,1,1,2,6,12,24,2011,5,220,0
13,873,1,1,0,10,14,8,5,30.88463611,-83.91908611,23,99,1,99,1,34,7,482,2004,5,155,1
13,874,1,1,5640,11,15,8,6,33.56448611,-84.52000833,29,0,1,0,1,34,12,481,2015,5,170,1
13,874,2,1,5640,11,15,8,6,33.56448611,-84.52000833,64,0,2,0,1,34,12,471,1997,.,.,.
13,875,1,1,0,12,17,8,7,33.44019444,-84.90905,50,0,1,0,1,34,7,482,2002,6,190,0
13,876,3,1,0,12,6,8,7,34.22075556,-84.10954167,42,0,1,0,1,63,86,881,2007,6,190,0
13,876,4,1,0,12,6,8,7,34.22075556,-84.10954167,33,0,1,0,2,4,48,45,2017,5,180,0
13,877,1,2,0,12,16,8,7,30.69731111,-83.21038611,18,0,2,0,2,34,12,481,1998,6,130,1
13,877,1,3,0,12,16,8,7,30.69731111,-83.21038611,18,0,2,0,1,34,12,481,1998,6,130,1
13,877,2,2,0,12,16,8,7,30.69731111,-83.21038611,36,7,2,2,1,15,12,422,2002,9,999,0
13,878,1,1,1280,12,4,8,7,32.5116,-84.99187778,30,7,1,1,1,34,20,481,2001,6,155,0
13,879,2,1,320,13,12,8,1,33.80795833,-84.65405833,57,7,1,2,1,88,98,701,2013,6,166,3
13,880,1,1,0,13,1,8,1,33.57908333,-84.46946944,53,0,1,0,1,66,82,881,2013,5,150,0
13,880,2,1,0,13,1,8,1,33.57908333,-84.46946944,45,7,1,2,1,80,72,706,2015,5,162,1
13,881,1,1,1250,13,3,8,1,33.62478333,-84.47392778,999,0,1,0,9,99,99,999,9999,9,999,99
13,883,1,1,4790,14,14,8,2,34.06506944,-84.39232778,56,0,1,0,1,34,12,481,2012,5,240,0
13,883,1,2,4790,14,14,8,2,34.06506944,-84.39232778,51,7,2,1,1,34,12,481,2012,5,240,0
13,884,1,1,760,14,20,8,2,31.16106111,-81.49968611,45,7,1,2,1,4,19,18,2008,5,270,1
13,886,1,1,0,14,19,8,2,32.68582222,-83.08596667,24,7,1,68,1,4,41,51,2008,5,999,0
13,886,2,1,0,14,19,8,2,32.68582222,-83.08596667,59,0,1,0,1,66,82,881,2011,6,999,0
13,889,1,1,580,15,16,8,3,33.35279722,-82.14433611,46,7,1,1,2,34,49,482,2000,5,240,0
13,892,1,1,0,16,1,8,4,31.56773889,-84.29733056,21,7,1,1,1,34,20,473,2006,6,260,0
13,893,2,1,280,16,22,8,4,33.7868,-84.391475,21,0,1,0,1,4,30,40,2015,5,128,1
13,894,1,1,0,16,14,8,4,30.8269,-84.178975,26,0,1,0,2,2,20,16,1996,5,173,0
13,894,1,2,0,16,14,8,4,30.8269,-84.178975,47,7,2,1,2,2,20,16,1996,5,173,0
13,895,2,1,2730,23,12,6,6,31.81400278,-81.65056667,51,0,1,0,1,34,7,482,2012,6,195,0
13,898,1,1,3800,1,17,7,7,31.11562778,-83.78495556,63,7,1,2,1,34,20,471,2000,5,208,0
13,898,2,1,3800,1,17,7,7,31.11562778,-83.78495556,61,0,1,0,2,4,35,43,2011,5,182,0
13,899,3,2,0,30,18,7,1,33.71629444,-84.2436,55,0,2,0,2,21,20,461,2013,5,165,0
13,900,1,1,0,4,7,8,6,32.63333611,-83.77967778,77,7,1,1,1,99,99,999,9999,6,235,0
13,901,1,1,5640,5,5,8,7,33.56696944,-84.53189444,29,0,1,0,1,34,7,482,2003,5,211,2
13,902,1,1,280,16,15,8,4,33.7474,-84.55505278,56,0,1,0,2,4,37,32,2009,5,120,0
13,903,1,1,6070,16,16,8,4,33.13849167,-82.39679722,41,99,1,99,1,4,35,47,2008,5,999,3
13,903,1,2,6070,16,16,8,4,33.13849167,-82.39679722,43,0,2,0,2,4,35,47,2008,5,999,3
13,904,2,1,0,17,1,8,5,33.594625,-84.40774444,999,0,1,0,1,99,99,999,9999,9,999,99
13,905,2,1,0,17,13,8,5,33.52200556,-82.25074722,56,7,1,2,1,34,20,481,2008,5,185,0
13,906,2,1,0,17,13,8,5,34.32291944,-85.17221111,84,7,1,1,1,4,35,43,2006,5,186,0
13,907,1,1,280,17,5,8,5,33.64885833,-84.49766111,52,0,1,0,1,34,23,481,2009,6,190,0
13,908,1,1,280,17,12,8,5,33.68475833,-84.3986,71,0,1,0,1,34,12,481,2004,5,999,0
13,908,2,2,280,17,12,8,5,33.68475833,-84.3986,83,0,2,0,1,4,19,23,2015,5,210,0
13,909,1,1,3100,17,9,8,5,33.96270833,-84.07995833,28,0,1,0,1,67,7,880,2015,6,185,0
13,909,2,1,3100,17,9,8,5,33.96270833,-84.07995833,33,0,1,0,2,20,7,442,2008,5,170,0
13,909,3,1,3100,17,9,8,5,33.96270833,-84.07995833,60,0,1,0,2,4,49,32,2017,5,210,0
13,910,1,1,2670,17,20,8,5,33.29847222,-82.070175,21,7,1,1,1,2,37,31,1998,6,210,0
13,911,1,1,1580,17,1,8,5,31.78998056,-84.44632222,40,0,1,0,1,4,49,43,1998,6,220,0
13,912,1,2,2180,18,23,8,6,33.59977778,-84.39079722,16,0,2,0,2,4,49,32,2017,5,145,0
13,912,2,3,2180,18,23,8,6,33.59977778,-84.39079722,20,7,2,2,2,4,59,31,1997,5,157,0
13,916,1,1,4910,19,21,8,7,32.06901389,-81.13513889,39,7,1,1,1,4,58,41,2016,6,240,1
13,917,1,1,0,19,15,8,7,32.41254722,-83.19855556,75,7,1,1,1,4,49,32,2005,6,184,0
13,918,1,1,280,19,23,8,7,33.80298056,-84.45857778,45,7,1,2,1,14,51,401,2010,5,193,2
13,919,1,1,0,19,0,8,7,32.83225833,-83.38196389,31,7,1,1,1,90,76,739,9999,6,270,0
13,919,2,1,0,19,0,8,7,32.83225833,-83.38196389,29,0,1,0,1,90,37,739,9999,5,200,0
13,919,2,2,0,19,0,8,7,32.83225833,-83.38196389,26,0,2,0,2,90,37,739,9999,5,200,0
13,920,1,1,0,20,4,8,1,33.72733611,-84.18647778,30,7,1,2,1,4,12,23,2014,6,188,5
13,921,2,1,0,20,20,8,1,33.72569444,-84.66084722,51,0,1,0,1,4,42,43,2001,6,225,0
13,922,1,1,4882,20,15,8,1,33.98232778,-84.34187222,44,7,1,1,1,34,7,482,2008,5,150,0
13,922,2,2,4882,20,15,8,1,33.98232778,-84.34187222,33,0,2,0,2,63,51,881,2006,5,185,0
13,924,2,1,3010,21,10,8,2,30.78630833,-81.64674167,39,0,1,0,1,34,20,481,2014,5,160,0
13,925,1,1,5730,21,19,8,2,33.66557778,-84.95364722,36,7,1,1,1,34,7,472,1992,5,160,0
13,927,1,1,280,21,18,8,2,33.80484444,-84.39366667,42,0,1,0,1,14,2,403,2017,6,247,0
13,927,2,1,280,21,18,8,2,33.80484444,-84.39366667,27,0,1,0,1,4,49,32,2015,5,160,2
13,927,2,2,280,21,18,8,2,33.80484444,-84.39366667,37,7,2,1,2,4,49,32,2015,5,160,2
13,927,2,3,280,21,18,8,2,33.80484444,-84.39366667,33,0,2,0,2,4,49,32,2015,5,160,2
13,929,1,1,4450,22,20,8,3,32.08414444,-81.27986944,26,0,1,0,2,4,20,25,2016,5,144,0
13,930,1,4,0,22,18,8,3,33.50058889,-82.384725,2,0,2,0,1,4,63,38,2017,5,120,0
13,931,1,1,0,22,16,8,3,33.74690556,-84.10473889,23,7,1,2,1,14,53,405,2005,6,190,0
13,931,2,1,0,22,16,8,3,33.74690556,-84.10473889,53,0,1,0,1,63,86,881,1995,5,280,0
13,933,1,2,9997,22,22,8,3,33.9309,-85.00101111,67,0,2,0,2,4,20,22,2010,5,200,6
13,934,1,2,0,23,13,8,4,34.56602222,-84.52160556,54,0,2,0,2,39,35,499,9999,5,195,0
13,934,1,3,0,23,13,8,4,34.56602222,-84.52160556,13,7,2,1,2,39,35,499,9999,5,195,0
13,935,1,1,280,24,3,8,5,33.77367222,-84.33086111,35,0,1,0,1,15,45,421,2006,5,145,0
13,935,2,1,280,24,3,8,5,33.77367222,-84.33086111,31,7,1,1,1,80,72,706,2015,5,145,0
13,936,1,1,90,25,7,8,6,31.59025278,-84.16203056,63,0,1,0,2,4,34,34,2007,4,98,0
13,936,2,1,90,25,7,8,6,31.59025278,-84.16203056,23,7,1,2,1,80,76,706,2006,5,165,1
13,937,1,2,0,25,11,8,6,32.66471111,-84.76224722,14,0,2,0,2,14,55,402,2016,5,208,0
13,946,1,1,0,28,12,8,2,33.709775,-84.30843056,45,7,1,2,1,80,76,706,2014,6,235,0
13,946,2,1,0,28,12,8,2,33.709775,-84.30843056,71,0,1,0,2,34,7,472,2000,5,270,0
13,947,1,1,0,28,9,8,2,33.40319722,-84.31263333,65,0,1,0,2,4,35,47,2010,5,185,0
13,947,2,1,0,28,9,8,2,33.40319722,-84.31263333,73,0,1,0,1,14,49,401,2004,5,150,0
13,948,1,1,310,28,4,8,2,33.24925833,-81.9557,34,7,1,1,1,34,49,471,1995,6,220,0
13,948,2,1,310,28,4,8,2,33.24925833,-81.9557,28,0,1,0,1,34,49,482,2001,5,153,0
13,949,2,1,0,29,14,8,3,34.28420833,-83.42653889,58,0,1,0,1,66,82,881,2013,6,999,0
13,950,1,2,0,29,11,8,3,33.38758056,-84.75560833,31,0,2,0,1,20,35,443,2016,5,170,3
13,951,1,1,0,29,4,8,3,34.97180556,-85.44477222,45,7,1,1,1,34,7,482,2001,5,210,0
13,952,1,1,3710,29,6,8,3,33.81411111,-83.67989722,20,0,1,0,1,14,12,401,1998,5,175,0
13,952,2,1,3710,29,6,8,3,33.81411111,-83.67989722,83,0,1,0,1,4,14,6,2005,6,225,0
13,952,2,2,3710,29,6,8,3,33.81411111,-83.67989722,83,7,2,1,2,4,14,6,2005,6,225,0
13,953,1,1,1510,29,17,8,3,34.76521389,-84.92894722,49,0,1,0,2,6,63,36,2007,5,250,0
13,954,1,1,0,30,17,8,4,33.84968611,-84.48203333,30,7,1,2,2,4,37,31,2005,5,156,0
13,954,2,1,0,30,17,8,4,33.84968611,-84.48203333,27,0,1,0,1,14,12,401,2003,5,170,0
13,954,3,1,0,30,17,8,4,33.84968611,-84.48203333,63,0,1,0,2,6,19,20,2010,5,170,0
13,954,4,1,0,30,17,8,4,33.84968611,-84.48203333,23,0,1,0,2,14,49,402,2012,5,145,0
13,955,2,1,0,31,4,8,5,33.71351944,-84.27307778,37,0,1,0,1,67,7,880,2010,5,275,0
13,955,2,2,0,31,4,8,5,33.71351944,-84.27307778,19,0,2,0,1,67,7,880,2010,5,275,0
13,955,3,1,0,31,4,8,5,33.71351944,-84.27307778,41,0,1,0,1,2,12,3,2000,6,140,1
13,957,1,1,0,31,4,8,5,33.42203889,-84.18727222,18,0,1,0,1,4,59,31,1998,6,195,0
13,957,2,1,0,31,4,8,5,33.42203889,-84.18727222,62,6,1,1,2,84,98,701,2016,5,160,0
13,960,1,1,280,1,5,9,6,33.76779444,-84.52409444,48,0,1,0,2,14,42,403,2014,5,120,0
13,961,1,2,5490,1,23,9,6,31.44325,-83.51852778,999,0,2,0,2,4,21,2,1989,6,265,2
13,962,1,1,3390,2,21,9,7,32.84676944,-83.59691944,17,0,1,0,1,4,35,39,2004,5,130,0
13,963,1,1,280,2,9,9,7,33.84185833,-84.37425,28,7,1,2,1,80,37,705,2015,5,155,0
13,963,2,1,280,2,9,9,7,33.84185833,-84.37425,56,0,1,0,1,4,49,40,2017,5,236,1
13,963,2,2,280,2,9,9,7,33.84185833,-84.37425,30,0,2,0,2,4,49,40,2017,5,236,1
13,964,1,2,2670,2,2,9,7,33.40743889,-82.09818889,61,0,2,0,1,34,52,472,2008,5,220,0
13,966,1,1,0,2,5,9,7,32.64856389,-83.4175,36,7,1,2,2,4,37,32,2015,5,190,2
13,966,2,1,0,2,5,9,7,32.64856389,-83.4175,45,0,1,0,1,66,82,881,2016,6,210,0
13,967,1,1,0,3,10,9,1,34.90406111,-85.17958611,65,99,1,99,1,4,20,37,1998,6,218,0
13,969,1,3,0,3,20,9,1,33.54854722,-84.27640278,18,0,2,0,1,4,30,46,2013,6,301,0
13,969,1,4,0,3,20,9,1,33.54854722,-84.27640278,19,0,2,0,2,4,30,46,2013,6,301,0
13,969,1,5,0,3,20,9,1,33.54854722,-84.27640278,16,0,2,0,1,4,30,46,2013,6,301,0
13,973,1,1,90,4,21,9,2,31.5316,-84.18756389,49,7,1,2,1,4,7,24,2017,5,999,4
13,973,1,2,90,4,21,9,2,31.5316,-84.18756389,23,0,2,0,2,4,7,24,2017,5,999,4
13,973,2,1,90,4,21,9,2,31.5316,-84.18756389,60,0,1,0,1,66,85,881,2013,5,180,0
13,974,1,1,280,4,1,9,2,33.70433611,-84.40405833,37,7,1,2,1,80,76,706,2015,5,200,1
13,975,1,1,0,5,16,9,3,30.88268056,-84.34341944,45,0,1,0,1,34,12,481,1998,5,205,0
